date,event,type,team,location,year,month,day,day_of_week,day_name,is_weekend,start_hour
2025-03-06 19:00:00-05:00,Nets vs Golden State (Home),Sports,Nets,Home,2025,3,6,3,Thursday,False,19
2025-03-08 19:00:00-05:00,Nets vs Charlotte (Away),Sports,Nets,Away,2025,3,8,5,Saturday,True,19
2025-03-08 19:00:00-05:00,Rangers vs Ottawa (Away),Sports,Rangers,Away,2025,3,8,5,Saturday,True,19
2025-03-09 20:00:00-04:00,Rangers vs Columbus (Home),Sports,Rangers,Home,2025,3,9,6,Sunday,True,20
2025-03-10 19:00:00-04:00,Nets vs Los Angeles (Home),Sports,Nets,Home,2025,3,10,0,Monday,False,19
2025-03-11 19:00:00-04:00,Rangers vs Winnipeg (Away),Sports,Rangers,Away,2025,3,11,1,Tuesday,False,19
2025-03-11 19:00:00-04:00,Nets vs Cleveland (Away),Sports,Nets,Away,2025,3,11,1,Tuesday,False,19
2025-03-13 19:00:00-04:00,Nets vs Chicago (Away),Sports,Nets,Away,2025,3,13,3,Thursday,False,19
2025-03-13 19:00:00-04:00,Rangers vs Minnesota (Away),Sports,Rangers,Away,2025,3,13,3,Thursday,False,19
2025-03-15 19:00:00-04:00,Rangers vs Columbus (Away),Sports,Rangers,Away,2025,3,15,5,Saturday,True,19
2025-03-15 19:00:00-04:00,Nets vs Boston (Home),Sports,Nets,Home,2025,3,15,5,Saturday,True,19
2025-03-16 19:00:00-04:00,Rangers vs Edmonton (Home),Sports,Rangers,Home,2025,3,16,6,Sunday,True,19
2025-03-16 19:00:00-04:00,Nets vs Atlanta (Home),Sports,Nets,Home,2025,3,16,6,Sunday,True,19
2025-03-18 19:00:00-04:00,Nets vs Boston (Away),Sports,Nets,Away,2025,3,18,1,Tuesday,False,19
2025-03-18 19:00:00-04:00,Rangers vs Calgary (Home),Sports,Rangers,Home,2025,3,18,1,Tuesday,False,19
2025-03-20 19:00:00-04:00,Nets vs Indiana (Away),Sports,Nets,Away,2025,3,20,3,Thursday,False,19
2025-03-20 19:00:00-04:00,Rangers vs Toronto (Home),Sports,Rangers,Home,2025,3,20,3,Thursday,False,19
2025-03-22 19:00:00-04:00,Nets vs Indiana (Away),Sports,Nets,Away,2025,3,22,5,Saturday,True,19
2025-03-22 19:00:00-04:00,Rangers vs Vancouver (Home),Sports,Rangers,Home,2025,3,22,5,Saturday,True,19
2025-03-24 19:00:00-04:00,Nets vs Dallas (Home),Sports,Nets,Home,2025,3,24,0,Monday,False,19
2025-03-25 19:00:00-04:00,Rangers vs Los Angeles (Away),Sports,Rangers,Away,2025,3,25,1,Tuesday,False,19
2025-03-26 19:00:00-04:00,Nets vs Toronto (Home),Sports,Nets,Home,2025,3,26,2,Wednesday,False,19
2025-03-27 15:05:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2025,3,27,3,Thursday,False,15
2025-03-27 16:10:00-04:00,Mets vs Houston Astros (Away),Sports,Mets,Away,2025,3,27,3,Thursday,False,16
2025-03-28 19:00:00-04:00,Rangers vs Anaheim (Away),Sports,Rangers,Away,2025,3,28,4,Friday,False,19
2025-03-28 19:00:00-04:00,Nets vs LA (Home),Sports,Nets,Home,2025,3,28,4,Friday,False,19
2025-03-28 20:10:00-04:00,Mets vs Houston Astros (Away),Sports,Mets,Away,2025,3,28,4,Friday,False,20
2025-03-29 19:00:00-04:00,Rangers vs San Jose (Away),Sports,Rangers,Away,2025,3,29,5,Saturday,True,19
2025-03-29 19:00:00-04:00,Nets vs Washington (Away),Sports,Nets,Away,2025,3,29,5,Saturday,True,19
2025-03-29 13:05:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2025,3,29,5,Saturday,True,13
2025-03-29 19:15:00-04:00,Mets vs Houston Astros (Away),Sports,Mets,Away,2025,3,29,5,Saturday,True,19
2025-03-30 13:35:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2025,3,30,6,Sunday,True,13
2025-03-31 19:00:00-04:00,Nets vs Dallas (Away),Sports,Nets,Away,2025,3,31,0,Monday,False,19
2025-03-31 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2025,3,31,0,Monday,False,18
2025-04-01 19:00:00-04:00,"Jets vs Mon, Sep 29 (Home)",Sports,Jets,Home,2025,4,1,1,Tuesday,False,19
2025-04-01 19:00:00-04:00,"Giants vs Sun, Sep 28 (Home)",Sports,Giants,Home,2025,4,1,1,Tuesday,False,19
2025-04-01 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2025,4,1,1,Tuesday,False,18
2025-04-01 19:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2025,4,1,1,Tuesday,False,19
2025-04-02 19:00:00-04:00,Rangers vs Minnesota (Home),Sports,Rangers,Home,2025,4,2,2,Wednesday,False,19
2025-04-02 16:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2025,4,2,2,Wednesday,False,16
2025-04-02 19:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2025,4,2,2,Wednesday,False,19
2025-04-03 19:00:00-04:00,Nets vs Minnesota (Home),Sports,Nets,Home,2025,4,3,3,Thursday,False,19
2025-04-03 19:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2025,4,3,3,Thursday,False,19
2025-04-04 15:10:00-04:00,Mets vs Toronto Blue Jays (Home),Sports,Mets,Home,2025,4,4,4,Friday,False,15
2025-04-04 16:12:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2025,4,4,4,Friday,False,16
2025-04-05 19:00:00-04:00,Rangers vs New Jersey (Away),Sports,Rangers,Away,2025,4,5,5,Saturday,True,19
2025-04-05 16:05:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2025,4,5,5,Saturday,True,16
2025-04-05 19:10:00-04:00,Mets vs Toronto Blue Jays (Home),Sports,Mets,Home,2025,4,5,5,Saturday,True,19
2025-04-06 19:00:00-04:00,Nets vs Toronto (Home),Sports,Nets,Home,2025,4,6,6,Sunday,True,19
2025-04-06 13:35:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2025,4,6,6,Sunday,True,13
2025-04-06 13:40:00-04:00,Mets vs Toronto Blue Jays (Home),Sports,Mets,Home,2025,4,6,6,Sunday,True,13
2025-04-07 19:00:00-04:00,Rangers vs Tampa Bay (Home),Sports,Rangers,Home,2025,4,7,0,Monday,False,19
2025-04-07 15:10:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2025,4,7,0,Monday,False,15
2025-04-07 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2025,4,7,0,Monday,False,19
2025-04-08 19:00:00-04:00,Nets vs New Orleans (Home),Sports,Nets,Home,2025,4,8,1,Tuesday,False,19
2025-04-08 13:10:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2025,4,8,1,Tuesday,False,13
2025-04-08 16:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2025,4,8,1,Tuesday,False,16
2025-04-09 19:00:00-04:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2025,4,9,2,Wednesday,False,19
2025-04-09 13:10:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2025,4,9,2,Wednesday,False,13
2025-04-09 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2025,4,9,2,Wednesday,False,13
2025-04-10 19:00:00-04:00,Rangers vs New York (Away),Sports,Rangers,Away,2025,4,10,3,Thursday,False,19
2025-04-10 19:00:00-04:00,Nets vs Atlanta (Home),Sports,Nets,Home,2025,4,10,3,Thursday,False,19
2025-04-11 19:00:00-04:00,Nets vs Minnesota (Away),Sports,Nets,Away,2025,4,11,4,Friday,False,19
2025-04-11 19:05:00-04:00,Yankees vs San Francisco Giants (Home),Sports,Yankees,Home,2025,4,11,4,Friday,False,19
2025-04-11 22:05:00-04:00,Mets vs Athletics (Away),Sports,Mets,Away,2025,4,11,4,Friday,False,22
2025-04-12 19:00:00-04:00,Rangers vs Carolina (Away),Sports,Rangers,Away,2025,4,12,5,Saturday,True,19
2025-04-12 15:05:00-04:00,Yankees vs San Francisco Giants (Home),Sports,Yankees,Home,2025,4,12,5,Saturday,True,15
2025-04-12 16:05:00-04:00,Mets vs Athletics (Away),Sports,Mets,Away,2025,4,12,5,Saturday,True,16
2025-04-13 19:00:00-04:00,Nets vs New York (Home),Sports,Nets,Home,2025,4,13,6,Sunday,True,19
2025-04-13 13:35:00-04:00,Yankees vs San Francisco Giants (Home),Sports,Yankees,Home,2025,4,13,6,Sunday,True,13
2025-04-13 16:05:00-04:00,Mets vs Athletics (Away),Sports,Mets,Away,2025,4,13,6,Sunday,True,16
2025-04-14 19:00:00-04:00,Rangers vs Florida (Away),Sports,Rangers,Away,2025,4,14,0,Monday,False,19
2025-04-14 19:05:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2025,4,14,0,Monday,False,19
2025-04-14 19:40:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2025,4,14,0,Monday,False,19
2025-04-15 19:05:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2025,4,15,1,Tuesday,False,19
2025-04-15 19:40:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2025,4,15,1,Tuesday,False,19
2025-04-16 13:10:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2025,4,16,2,Wednesday,False,13
2025-04-16 19:05:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2025,4,16,2,Wednesday,False,19
2025-04-17 19:00:00-04:00,Rangers vs Tampa Bay (Home),Sports,Rangers,Home,2025,4,17,3,Thursday,False,19
2025-04-17 19:05:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2025,4,17,3,Thursday,False,19
2025-04-17 19:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2025,4,17,3,Thursday,False,19
2025-04-18 19:05:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2025,4,18,4,Friday,False,19
2025-04-18 19:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2025,4,18,4,Friday,False,19
2025-04-19 19:00:00-04:00,Knicks vs Detroit (Home),Sports,Knicks,Home,2025,4,19,5,Saturday,True,19
2025-04-19 16:05:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2025,4,19,5,Saturday,True,16
2025-04-19 16:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2025,4,19,5,Saturday,True,16
2025-04-20 13:40:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2025,4,20,6,Sunday,True,13
2025-04-20 13:40:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2025,4,20,6,Sunday,True,13
2025-04-21 19:00:00-04:00,Knicks vs Detroit (Home),Sports,Knicks,Home,2025,4,21,0,Monday,False,19
2025-04-21 18:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2025,4,21,0,Monday,False,18
2025-04-21 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2025,4,21,0,Monday,False,19
2025-04-22 18:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2025,4,22,1,Tuesday,False,18
2025-04-22 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2025,4,22,1,Tuesday,False,19
2025-04-23 13:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2025,4,23,2,Wednesday,False,13
2025-04-23 13:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2025,4,23,2,Wednesday,False,13
2025-04-24 19:00:00-04:00,Knicks vs Detroit (Away),Sports,Knicks,Away,2025,4,24,3,Thursday,False,19
2025-04-25 18:45:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2025,4,25,4,Friday,False,18
2025-04-25 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2025,4,25,4,Friday,False,19
2025-04-26 13:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2025,4,26,5,Saturday,True,13
2025-04-26 16:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2025,4,26,5,Saturday,True,16
2025-04-27 19:00:00-04:00,Knicks vs Detroit (Away),Sports,Knicks,Away,2025,4,27,6,Sunday,True,19
2025-04-27 13:35:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2025,4,27,6,Sunday,True,13
2025-04-27 13:35:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2025,4,27,6,Sunday,True,13
2025-04-27 13:40:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2025,4,27,6,Sunday,True,13
2025-04-28 16:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2025,4,28,0,Monday,False,16
2025-04-28 18:35:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2025,4,28,0,Monday,False,18
2025-04-29 19:00:00-04:00,Knicks vs Detroit (Home),Sports,Knicks,Home,2025,4,29,1,Tuesday,False,19
2025-04-29 18:35:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2025,4,29,1,Tuesday,False,18
2025-04-29 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2025,4,29,1,Tuesday,False,19
2025-04-30 18:35:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2025,4,30,2,Wednesday,False,18
2025-04-30 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2025,4,30,2,Wednesday,False,19
2025-05-01 19:00:00-04:00,"Jets vs Sun, Oct 5 (Home)",Sports,Jets,Home,2025,5,1,3,Thursday,False,19
2025-05-01 19:00:00-04:00,Knicks vs Detroit (Away),Sports,Knicks,Away,2025,5,1,3,Thursday,False,19
2025-05-01 19:00:00-04:00,"Giants vs Sun, Oct 5 (Home)",Sports,Giants,Home,2025,5,1,3,Thursday,False,19
2025-05-01 13:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2025,5,1,3,Thursday,False,13
2025-05-02 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2025,5,2,4,Friday,False,19
2025-05-02 20:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2025,5,2,4,Friday,False,20
2025-05-03 13:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2025,5,3,5,Saturday,True,13
2025-05-03 14:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2025,5,3,5,Saturday,True,14
2025-05-04 13:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2025,5,4,6,Sunday,True,13
2025-05-04 13:35:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2025,5,4,6,Sunday,True,13
2025-05-04 18:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2025,5,4,6,Sunday,True,18
2025-05-05 19:00:00-04:00,Knicks vs Boston (Away),Sports,Knicks,Away,2025,5,5,0,Monday,False,19
2025-05-05 19:05:00-04:00,Yankees vs San Diego Padres (Home),Sports,Yankees,Home,2025,5,5,0,Monday,False,19
2025-05-05 21:40:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2025,5,5,0,Monday,False,21
2025-05-06 19:05:00-04:00,Yankees vs San Diego Padres (Home),Sports,Yankees,Home,2025,5,6,1,Tuesday,False,19
2025-05-06 21:40:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2025,5,6,1,Tuesday,False,21
2025-05-07 19:00:00-04:00,Knicks vs Boston (Away),Sports,Knicks,Away,2025,5,7,2,Wednesday,False,19
2025-05-07 15:40:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2025,5,7,2,Wednesday,False,15
2025-05-07 19:05:00-04:00,Yankees vs San Diego Padres (Home),Sports,Yankees,Home,2025,5,7,2,Wednesday,False,19
2025-05-09 19:10:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2025,5,9,4,Friday,False,19
2025-05-09 22:05:00-04:00,Yankees vs Athletics (Away),Sports,Yankees,Away,2025,5,9,4,Friday,False,22
2025-05-10 19:00:00-04:00,Knicks vs Boston (Home),Sports,Knicks,Home,2025,5,10,5,Saturday,True,19
2025-05-10 16:05:00-04:00,Yankees vs Athletics (Away),Sports,Yankees,Away,2025,5,10,5,Saturday,True,16
2025-05-10 19:15:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2025,5,10,5,Saturday,True,19
2025-05-11 12:05:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2025,5,11,6,Sunday,True,12
2025-05-11 16:05:00-04:00,Yankees vs Athletics (Away),Sports,Yankees,Away,2025,5,11,6,Sunday,True,16
2025-05-12 19:00:00-04:00,Knicks vs Boston (Home),Sports,Knicks,Home,2025,5,12,0,Monday,False,19
2025-05-12 19:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2025,5,12,0,Monday,False,19
2025-05-12 21:40:00-04:00,Yankees vs Seattle Mariners (Away),Sports,Yankees,Away,2025,5,12,0,Monday,False,21
2025-05-13 19:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2025,5,13,1,Tuesday,False,19
2025-05-13 21:40:00-04:00,Yankees vs Seattle Mariners (Away),Sports,Yankees,Away,2025,5,13,1,Tuesday,False,21
2025-05-14 19:00:00-04:00,Knicks vs Boston (Away),Sports,Knicks,Away,2025,5,14,2,Wednesday,False,19
2025-05-14 16:10:00-04:00,Yankees vs Seattle Mariners (Away),Sports,Yankees,Away,2025,5,14,2,Wednesday,False,16
2025-05-14 19:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2025,5,14,2,Wednesday,False,19
2025-05-16 19:00:00-04:00,Knicks vs Boston (Home),Sports,Knicks,Home,2025,5,16,4,Friday,False,19
2025-05-16 19:05:00-04:00,Mets vs New York Yankees (Away),Sports,Mets,Away,2025,5,16,4,Friday,False,19
2025-05-16 19:05:00-04:00,Yankees vs New York Mets (Home),Sports,Yankees,Home,2025,5,16,4,Friday,False,19
2025-05-17 13:05:00-04:00,Mets vs New York Yankees (Away),Sports,Mets,Away,2025,5,17,5,Saturday,True,13
2025-05-17 13:05:00-04:00,Yankees vs New York Mets (Home),Sports,Yankees,Home,2025,5,17,5,Saturday,True,13
2025-05-18 19:10:00-04:00,Yankees vs New York Mets (Home),Sports,Yankees,Home,2025,5,18,6,Sunday,True,19
2025-05-18 19:10:00-04:00,Mets vs New York Yankees (Away),Sports,Mets,Away,2025,5,18,6,Sunday,True,19
2025-05-19 18:45:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2025,5,19,0,Monday,False,18
2025-05-20 18:45:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2025,5,20,1,Tuesday,False,18
2025-05-20 19:05:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2025,5,20,1,Tuesday,False,19
2025-05-21 19:00:00-04:00,Knicks vs Indiana (Home),Sports,Knicks,Home,2025,5,21,2,Wednesday,False,19
2025-05-21 18:45:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2025,5,21,2,Wednesday,False,18
2025-05-21 19:05:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2025,5,21,2,Wednesday,False,19
2025-05-22 12:35:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2025,5,22,3,Thursday,False,12
2025-05-23 19:00:00-04:00,Knicks vs Indiana (Home),Sports,Knicks,Home,2025,5,23,4,Friday,False,19
2025-05-23 19:10:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2025,5,23,4,Friday,False,19
2025-05-23 20:40:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2025,5,23,4,Friday,False,20
2025-05-24 16:10:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2025,5,24,5,Saturday,True,16
2025-05-24 19:15:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2025,5,24,5,Saturday,True,19
2025-05-25 19:00:00-04:00,Knicks vs Indiana (Away),Sports,Knicks,Away,2025,5,25,6,Sunday,True,19
2025-05-25 15:10:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2025,5,25,6,Sunday,True,15
2025-05-25 19:10:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2025,5,25,6,Sunday,True,19
2025-05-26 00:00:00-04:00,Memorial Day,Holiday,,,2025,5,26,0,Monday,False,0
2025-05-26 16:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2025,5,26,0,Monday,False,16
2025-05-26 21:38:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2025,5,26,0,Monday,False,21
2025-05-27 19:00:00-04:00,Knicks vs Indiana (Away),Sports,Knicks,Away,2025,5,27,1,Tuesday,False,19
2025-05-27 19:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2025,5,27,1,Tuesday,False,19
2025-05-27 21:38:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2025,5,27,1,Tuesday,False,21
2025-05-28 19:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2025,5,28,2,Wednesday,False,19
2025-05-28 21:38:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2025,5,28,2,Wednesday,False,21
2025-05-29 19:00:00-04:00,Knicks vs Indiana (Home),Sports,Knicks,Home,2025,5,29,3,Thursday,False,19
2025-05-30 19:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2025,5,30,4,Friday,False,19
2025-05-30 22:10:00-04:00,Yankees vs Los Angeles Dodgers (Away),Sports,Yankees,Away,2025,5,30,4,Friday,False,22
2025-05-31 19:00:00-04:00,Knicks vs Indiana (Away),Sports,Knicks,Away,2025,5,31,5,Saturday,True,19
2025-05-31 16:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2025,5,31,5,Saturday,True,16
2025-05-31 19:15:00-04:00,Yankees vs Los Angeles Dodgers (Away),Sports,Yankees,Away,2025,5,31,5,Saturday,True,19
2025-06-01 19:00:00-04:00,"Jets vs Sun, Oct 12 (Home)",Sports,Jets,Home,2025,6,1,6,Sunday,True,19
2025-06-01 19:00:00-04:00,"Giants vs Thu, Oct 9 (Home)",Sports,Giants,Home,2025,6,1,6,Sunday,True,19
2025-06-01 13:40:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2025,6,1,6,Sunday,True,13
2025-06-01 19:10:00-04:00,Yankees vs Los Angeles Dodgers (Away),Sports,Yankees,Away,2025,6,1,6,Sunday,True,19
2025-06-02 19:00:00-04:00,Knicks vs Indiana (Home),Sports,Knicks,Home,2025,6,2,0,Monday,False,19
2025-06-02 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2025,6,2,0,Monday,False,22
2025-06-03 19:05:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2025,6,3,1,Tuesday,False,19
2025-06-03 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2025,6,3,1,Tuesday,False,22
2025-06-04 19:05:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2025,6,4,2,Wednesday,False,19
2025-06-04 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2025,6,4,2,Wednesday,False,22
2025-06-05 16:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2025,6,5,3,Thursday,False,16
2025-06-05 19:05:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2025,6,5,3,Thursday,False,19
2025-06-06 19:05:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2025,6,6,4,Friday,False,19
2025-06-06 20:40:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2025,6,6,4,Friday,False,20
2025-06-07 19:35:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2025,6,7,5,Saturday,True,19
2025-06-07 21:40:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2025,6,7,5,Saturday,True,21
2025-06-08 13:35:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2025,6,8,6,Sunday,True,13
2025-06-08 15:10:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2025,6,8,6,Sunday,True,15
2025-06-10 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2025,6,10,1,Tuesday,False,19
2025-06-10 19:40:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2025,6,10,1,Tuesday,False,19
2025-06-11 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2025,6,11,2,Wednesday,False,19
2025-06-11 19:40:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2025,6,11,2,Wednesday,False,19
2025-06-12 13:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2025,6,12,3,Thursday,False,13
2025-06-12 19:40:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2025,6,12,3,Thursday,False,19
2025-06-13 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2025,6,13,4,Friday,False,19
2025-06-13 19:10:00-04:00,Mets vs Tampa Bay Rays (Home),Sports,Mets,Home,2025,6,13,4,Friday,False,19
2025-06-14 16:10:00-04:00,Mets vs Tampa Bay Rays (Home),Sports,Mets,Home,2025,6,14,5,Saturday,True,16
2025-06-14 19:15:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2025,6,14,5,Saturday,True,19
2025-06-15 13:35:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2025,6,15,6,Sunday,True,13
2025-06-15 13:40:00-04:00,Mets vs Tampa Bay Rays (Home),Sports,Mets,Home,2025,6,15,6,Sunday,True,13
2025-06-16 19:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2025,6,16,0,Monday,False,19
2025-06-17 19:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2025,6,17,1,Tuesday,False,19
